,cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind,species
390,min_segment_dur_majority_vote,0.9693288136537214,17.166666666666668,0.5626559743341395,5.52763015279239,540,7,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_540s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.0671186346278634,llb16,8,Canary
391,none,0.9695004773738508,29.99145299145299,0.5642135976230461,9.66326896240968,540,7,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_540s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.04995226261493,llb16,8,Canary
394,min_segment_dur_majority_vote,0.9670588808134832,17.4017094017094,0.5419614911818795,6.08752197045925,360,1,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.2941119186516765,llb16,5,Canary
395,none,0.966921780655908,30.752136752136757,0.5415784012701111,10.46662788239906,360,1,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.307821934409194,llb16,5,Canary
398,min_segment_dur_majority_vote,0.966439840204092,17.153846153846153,0.5622131700271252,5.69124809556908,360,2,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.3560159795908096,llb16,5,Canary
399,none,0.9661326775097724,29.71794871794872,0.5557300164302362,10.43725588896867,360,2,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.3867322490227614,llb16,5,Canary
402,min_segment_dur_majority_vote,0.9664305862229086,18.192307692307693,0.5622813505997816,6.09118617170063,360,3,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.356941377709144,llb16,5,Canary
403,none,0.9658004747872826,32.06410256410256,0.5439196716421444,11.2367552536976,360,3,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.4199525212717408,llb16,5,Canary
406,min_segment_dur_majority_vote,0.9679845907410216,19.26923076923077,0.552045002113659,6.261288144989691,360,4,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.201540925897839,llb16,5,Canary
407,none,0.9676352287706544,34.93589743589744,0.5486677653372063,11.75885183405368,360,4,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.236477122934556,llb16,5,Canary
410,min_segment_dur_majority_vote,0.9637953419746949,21.346153846153847,0.5657432319417095,6.87780914291589,360,5,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.6204658025305143,llb16,5,Canary
411,none,0.9638649829546369,37.995726495726494,0.5613447084222275,12.25857124376362,360,5,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.613501704536326,llb16,5,Canary
414,min_segment_dur_majority_vote,0.95661814781615,26.299145299145295,0.5428403756352809,7.976474632840199,360,6,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.3381852183850045,llb16,5,Canary
415,none,0.956458357959213,41.02564102564103,0.5380173278632169,12.84329681248407,360,6,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.354164204078703,llb16,5,Canary
418,min_segment_dur_majority_vote,0.9669669439275148,17.60683760683761,0.5374679223762496,6.21401595054789,360,7,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.30330560724853,llb16,5,Canary
419,none,0.966704255611256,32.636752136752136,0.5336741106447124,11.21547767913477,360,7,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_360s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.3295744388744053,llb16,5,Canary
422,min_segment_dur_majority_vote,0.9673909144490178,15.97863247863248,0.589568496602672,5.32550751955956,480,1,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.260908555098218,llb16,7,Canary
423,none,0.9668544271017724,31.93162393162393,0.5743322086887603,10.53440021519112,480,1,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.3145572898227504,llb16,7,Canary
426,min_segment_dur_majority_vote,0.9498653251154816,29.28205128205128,0.5289265160318194,9.090590651924959,480,2,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.013467488451829,llb16,7,Canary
427,none,0.9494898224973404,47.2008547008547,0.5122947075005962,14.987173059560572,480,2,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.051017750265963,llb16,7,Canary
430,min_segment_dur_majority_vote,0.96772293998793,16.816239316239315,0.5937763312706659,5.59818449292387,480,3,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.227706001206998,llb16,7,Canary
431,none,0.9674374245801202,29.816239316239315,0.5849562742233261,10.437124105676961,480,3,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.256257541987984,llb16,7,Canary
434,min_segment_dur_majority_vote,0.961727242373272,21.07692307692308,0.5660634430768943,6.964021801958021,480,4,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.8272757626727993,llb16,7,Canary
435,none,0.9611907129244532,41.8034188034188,0.5572657459565837,14.07656010450104,480,4,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.880928707554676,llb16,7,Canary
438,min_segment_dur_majority_vote,0.9648218004529664,20.982905982905983,0.5246468390144406,6.61319719561361,480,5,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.517819954703372,llb16,7,Canary
439,none,0.9642396053401576,39.54700854700855,0.5116482362898274,12.81950571753292,480,5,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.5760394659842265,llb16,7,Canary
442,min_segment_dur_majority_vote,0.9486750809401,28.14957264957265,0.5286039524172739,8.99517692617504,480,6,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.132491905990011,llb16,7,Canary
443,none,0.9482439357562322,56.37179487179487,0.5173769136435659,18.00315115148655,480,6,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.175606424376777,llb16,7,Canary
446,min_segment_dur_majority_vote,0.9687078181653448,16.833333333333332,0.5350010266643895,5.77306700841947,480,7,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.129218183465521,llb16,7,Canary
447,none,0.9684155995999206,31.97435897435897,0.5294296128478694,10.76077278250948,480,7,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_480s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.158440040007937,llb16,7,Canary
450,min_segment_dur_majority_vote,0.9639354352645478,21.35897435897436,0.5311237489611434,6.8751981602236,300,1,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.606456473545217,llb16,4,Canary
451,none,0.9636551596099536,35.23076923076923,0.5270876280225955,11.345856001989791,300,1,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.634484039004626,llb16,4,Canary
454,min_segment_dur_majority_vote,0.968722693188284,16.384615384615383,0.5565428904848356,5.63376347639423,300,2,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.127730681171592,llb16,4,Canary
455,none,0.96826677008842,30.82051282051282,0.5450744924679695,10.54700045916684,300,2,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.1733229911580008,llb16,4,Canary
458,min_segment_dur_majority_vote,0.962472877763038,26.16239316239316,0.4972739475762391,9.10275537718214,300,3,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.752712223696197,llb16,4,Canary
459,none,0.9619149235852458,38.31623931623932,0.4841257192803732,13.6760260756437,300,3,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.808507641475423,llb16,4,Canary
462,min_segment_dur_majority_vote,0.9677550859172211,15.739316239316238,0.560344990190254,5.25670210873528,300,4,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.2244914082778853,llb16,4,Canary
463,none,0.967641861467412,32.12820512820513,0.5545022348435479,10.926791149255349,300,4,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.2358138532587954,llb16,4,Canary
466,min_segment_dur_majority_vote,0.9684070072863517,16.55128205128205,0.5455501245391533,5.81076341808274,300,5,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.159299271364835,llb16,4,Canary
467,none,0.9681086355127828,30.042735042735043,0.5350836920337175,10.882911430241391,300,5,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.189136448721708,llb16,4,Canary
470,min_segment_dur_majority_vote,0.9701112706676348,14.649572649572647,0.5711973077588778,4.9971451513342,300,6,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.9888729332365305,llb16,4,Canary
471,none,0.9699774182420664,25.61965811965812,0.5649561721832301,9.00208254568347,300,6,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.00225817579336,llb16,4,Canary
474,min_segment_dur_majority_vote,0.9657333432678928,18.213675213675213,0.5041356685384111,6.64317920789074,300,7,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.426665673210716,llb16,4,Canary
475,none,0.965619642763184,37.88461538461539,0.4975202669498617,13.73267364727854,300,7,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_300s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.438035723681609,llb16,4,Canary
478,min_segment_dur_majority_vote,0.9728558764457992,13.457264957264956,0.5864359872713634,4.7567448102475405,660,1,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.7144123554200927,llb16,10,Canary
479,none,0.9728249585422472,22.418803418803417,0.5830625427684331,8.19145992705744,660,1,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.7175041457752847,llb16,10,Canary
482,min_segment_dur_majority_vote,0.972309190992322,15.576923076923077,0.5884545890301389,5.09673431925407,660,2,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.7690809007678063,llb16,10,Canary
483,none,0.9721170614227655,26.32905982905983,0.5805076857386984,9.03847522514862,660,2,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.788293857723434,llb16,10,Canary
486,min_segment_dur_majority_vote,0.9566784975748386,24.542735042735043,0.5293753963573095,8.22233854580249,660,3,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.332150242516142,llb16,10,Canary
487,none,0.9560182326489352,56.06410256410256,0.5221943695897572,18.13900956588332,660,3,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.398176735106474,llb16,10,Canary
490,min_segment_dur_majority_vote,0.9697501757571028,16.645299145299145,0.5846077027574372,5.30437039306947,660,4,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.0249824242897128,llb16,10,Canary
491,none,0.9695383433859656,29.29059829059829,0.5762708927188301,9.92867139730883,660,4,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.0461656614034327,llb16,10,Canary
494,min_segment_dur_majority_vote,0.9691448627569894,14.752136752136751,0.5677029603959117,5.05925493650272,660,5,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.085513724301059,llb16,10,Canary
495,none,0.9690142688271112,27.67948717948718,0.5660924852043572,9.62018032059879,660,5,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.098573117288883,llb16,10,Canary
498,min_segment_dur_majority_vote,0.9707952628709052,16.10683760683761,0.5637798239102096,5.58761585085289,660,6,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.920473712909477,llb16,10,Canary
499,none,0.9705144547574766,27.47863247863248,0.5567729797062329,9.51127704954902,660,6,TweetyNet,results/Canaries/learncurve/llb16/results_200613_145015,results/Canaries/learncurve/llb16/results_200613_145015/config-llb16-lc_first_submission.toml,data/Canaries/llb16/annotated_prep_200613_135259_linux2_npz.csv,results/Canaries/learncurve/llb16/results_200613_145015/train_dur_660s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,2.9485545242523448,llb16,10,Canary
