,cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind,species
1123,none,0.9753625819335352,18.0,0.6221899216698257,16.6835857153418,75,1,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_1/StandardizeSpect,0.02,2.463741806646491,bl26lb16,2,Bengalese Finch
1126,min_segment_dur_majority_vote,0.9804325236602066,1.4761904761904765,0.7321534636497025,1.47159737926853,75,2,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_2/StandardizeSpect,0.02,1.9567476339793388,bl26lb16,2,Bengalese Finch
1127,none,0.9802956132189448,16.714285714285715,0.700141729123275,14.40708577012363,75,2,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_2/StandardizeSpect,0.02,1.970438678105524,bl26lb16,2,Bengalese Finch
1130,min_segment_dur_majority_vote,0.9816908009984106,1.2857142857142858,0.7245498730098637,1.2609048944627501,75,3,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_3/StandardizeSpect,0.02,1.830919900158945,bl26lb16,2,Bengalese Finch
1131,none,0.9813764083448436,11.428571428571429,0.7029622031421175,10.60759959679757,75,3,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_3/StandardizeSpect,0.02,1.862359165515648,bl26lb16,2,Bengalese Finch
1134,min_segment_dur_majority_vote,0.9821434165257636,1.4761904761904765,0.7578900397507441,1.42988664881688,75,4,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_4/StandardizeSpect,0.02,1.7856583474236354,bl26lb16,2,Bengalese Finch
1135,none,0.9811670581817996,12.19047619047619,0.7062332367113875,10.69155921556812,75,4,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_4/StandardizeSpect,0.02,1.8832941818200388,bl26lb16,2,Bengalese Finch
1138,min_segment_dur_majority_vote,0.9821651443096184,1.380952380952381,0.7434857357027387,1.7103178966607,75,5,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_5/StandardizeSpect,0.02,1.783485569038168,bl26lb16,2,Bengalese Finch
1139,none,0.9813159491203882,12.666666666666666,0.6877815657259289,14.038989587972301,75,5,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_5/StandardizeSpect,0.02,1.868405087961178,bl26lb16,2,Bengalese Finch
1142,min_segment_dur_majority_vote,0.9764276976637764,3.9047619047619047,0.6336919382337152,4.39287191074137,75,6,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_6/StandardizeSpect,0.02,2.357230233622354,bl26lb16,2,Bengalese Finch
1143,none,0.9752600454545696,14.904761904761903,0.6028005929043905,14.05297112537372,75,6,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_6/StandardizeSpect,0.02,2.4739954545430543,bl26lb16,2,Bengalese Finch
1146,min_segment_dur_majority_vote,0.979571714837063,2.333333333333333,0.710661636591578,1.84708359006256,75,7,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_7/StandardizeSpect,0.02,2.0428285162937043,bl26lb16,2,Bengalese Finch
1147,none,0.9776111566387788,20.047619047619047,0.6397649801746856,17.02294773446377,75,7,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_7/StandardizeSpect,0.02,2.2388843361221267,bl26lb16,2,Bengalese Finch
1150,min_segment_dur_majority_vote,0.9324449697607226,13.142857142857142,0.4112301406136198,11.53189319364223,75,8,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_8/StandardizeSpect,0.02,6.755503023927744,bl26lb16,2,Bengalese Finch
1151,none,0.9319537515910908,63.71428571428572,0.3949835831321298,50.955431985003486,75,8,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_8/StandardizeSpect,0.02,6.804624840890927,bl26lb16,2,Bengalese Finch
1154,min_segment_dur_majority_vote,0.9230503022356628,12.857142857142858,0.3904650521397536,11.5751604233431,75,9,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_9/StandardizeSpect,0.02,7.694969776433725,bl26lb16,2,Bengalese Finch
1155,none,0.9242317821694672,56.66666666666666,0.3686229484706563,45.98714601834567,75,9,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_9/StandardizeSpect,0.02,7.576821783053267,bl26lb16,2,Bengalese Finch
1158,min_segment_dur_majority_vote,0.9762812583200924,3.952380952380953,0.6335708827538978,4.56807138569337,75,10,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_10/StandardizeSpect,0.02,2.371874167990773,bl26lb16,2,Bengalese Finch
1159,none,0.9760838934329316,17.476190476190474,0.6253782520432877,16.703793478623822,75,10,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_75s/replicate_10/StandardizeSpect,0.02,2.391610656706844,bl26lb16,2,Bengalese Finch
1162,min_segment_dur_majority_vote,0.9829431694230468,1.3333333333333333,0.7710342395503995,1.48918522991973,120,1,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_1/StandardizeSpect,0.02,1.7056830576953064,bl26lb16,3,Bengalese Finch
1163,none,0.9823551589690508,10.333333333333334,0.7356584813099067,9.7990205820104,120,1,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_1/StandardizeSpect,0.02,1.764484103094921,bl26lb16,3,Bengalese Finch
1166,min_segment_dur_majority_vote,0.977736359035656,3.523809523809524,0.6794634281897998,3.918314041965,120,2,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_2/StandardizeSpect,0.02,2.226364096434408,bl26lb16,3,Bengalese Finch
1167,none,0.9759275178199996,17.571428571428573,0.6279384665314657,16.45642240356911,120,2,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_2/StandardizeSpect,0.02,2.4072482180000354,bl26lb16,3,Bengalese Finch
1170,min_segment_dur_majority_vote,0.9770610053793422,2.1904761904761907,0.7142448948332276,1.7450526709703498,120,3,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_3/StandardizeSpect,0.02,2.293899462065785,bl26lb16,3,Bengalese Finch
1171,none,0.9764509198871076,14.666666666666666,0.6751097388378741,13.24234130734476,120,3,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_3/StandardizeSpect,0.02,2.354908011289236,bl26lb16,3,Bengalese Finch
1174,min_segment_dur_majority_vote,0.96746297953876,4.904761904761905,0.5416420375990585,4.12222282095122,120,4,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_4/StandardizeSpect,0.02,3.253702046123985,bl26lb16,3,Bengalese Finch
1175,none,0.966893993358347,22.571428571428573,0.5246780175251051,17.18637627879006,120,4,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_4/StandardizeSpect,0.02,3.3106006641652974,bl26lb16,3,Bengalese Finch
1178,min_segment_dur_majority_vote,0.9825837580055812,1.1904761904761905,0.7753099645806052,0.85274499042738,120,5,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_5/StandardizeSpect,0.02,1.7416241994418713,bl26lb16,3,Bengalese Finch
1179,none,0.9813994898454644,10.095238095238097,0.7170775925934555,9.41210350835363,120,5,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_5/StandardizeSpect,0.02,1.860051015453568,bl26lb16,3,Bengalese Finch
1182,min_segment_dur_majority_vote,0.9816586859201728,1.2857142857142858,0.7668554474243846,1.36027782522707,120,6,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_6/StandardizeSpect,0.02,1.83413140798272,bl26lb16,3,Bengalese Finch
1183,none,0.98118499752773,8.571428571428571,0.7462224704781697,7.389212587823709,120,6,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_6/StandardizeSpect,0.02,1.881500247226986,bl26lb16,3,Bengalese Finch
1186,min_segment_dur_majority_vote,0.9819152850625096,1.5238095238095235,0.7541095183545585,1.2728063950406199,120,7,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_7/StandardizeSpect,0.02,1.808471493749031,bl26lb16,3,Bengalese Finch
1187,none,0.9797899404484935,15.333333333333334,0.6724818572001559,13.781843362971369,120,7,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_7/StandardizeSpect,0.02,2.0210059551506454,bl26lb16,3,Bengalese Finch
1190,min_segment_dur_majority_vote,0.9825181734048798,1.0,0.7770785180008243,0.82130076927554,120,8,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_8/StandardizeSpect,0.02,1.748182659512021,bl26lb16,3,Bengalese Finch
1191,none,0.9818855601217924,7.809523809523809,0.7425298185658998,7.1897135275607305,120,8,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_8/StandardizeSpect,0.02,1.81144398782076,bl26lb16,3,Bengalese Finch
1194,min_segment_dur_majority_vote,0.984104045067039,1.380952380952381,0.7716962385859826,1.26817946788757,120,9,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_9/StandardizeSpect,0.02,1.5895954932961032,bl26lb16,3,Bengalese Finch
1195,none,0.9825695834469668,11.523809523809524,0.702152777967826,10.71360227717396,120,9,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_9/StandardizeSpect,0.02,1.7430416553033234,bl26lb16,3,Bengalese Finch
1198,min_segment_dur_majority_vote,0.9783566996232634,1.619047619047619,0.7046134716705349,2.10981075269838,120,10,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_10/StandardizeSpect,0.02,2.1643300376736563,bl26lb16,3,Bengalese Finch
1199,none,0.978439578637932,8.666666666666666,0.6852152958720689,7.58704877560695,120,10,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_120s/replicate_10/StandardizeSpect,0.02,2.156042136206815,bl26lb16,3,Bengalese Finch
1202,min_segment_dur_majority_vote,0.9857213075944116,0.8095238095238095,0.8338698169979121,0.63892196826641,600,1,TweetyNet,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/config_BFSongRepository_bl26lb16_learncurve.toml,data/BFSongRepository/learncurve/bl26lb16/041912_prep_210423_094142.csv,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/bl26lb16/results_210509_153037/train_dur_600s/replicate_1/StandardizeSpect,0.02,1.4278692405588544,bl26lb16,6,Bengalese Finch
