,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
164,or60yw70,180,5,manually-cleaned,0.0032071935721185952
165,or60yw70,180,6,not-cleaned,0.03654098618358109
166,or60yw70,180,6,semi-automated-cleaning,0.006572439586793653
167,or60yw70,180,6,manually-cleaned,0.00107218326416891
168,or60yw70,180,7,not-cleaned,0.03724156108091242
169,or60yw70,180,7,semi-automated-cleaning,0.007273014484124977
170,or60yw70,180,7,manually-cleaned,0.0008799010186430905
171,or60yw70,180,8,not-cleaned,0.03663578286928687
172,or60yw70,180,8,semi-automated-cleaning,0.0069255007353093475
173,or60yw70,180,8,manually-cleaned,0.0005323872698274612
174,or60yw70,180,9,not-cleaned,0.03665292881066085
175,or60yw70,180,9,semi-automated-cleaning,0.006942646676683326
176,or60yw70,180,9,manually-cleaned,0.0014423903540585826
177,or60yw70,180,10,not-cleaned,0.0381193803679151
178,or60yw70,180,10,semi-automated-cleaning,0.00815083377112766
179,or60yw70,180,10,manually-cleaned,0.001757720305645774
180,or60yw70,45,1,not-cleaned,0.0400868711826874
181,or60yw70,45,1,semi-automated-cleaning,0.010118324585899957
182,or60yw70,45,1,manually-cleaned,0.0037252111204180713
183,or60yw70,45,2,not-cleaned,0.04331605941319612
184,or60yw70,45,2,semi-automated-cleaning,0.013347512816408684
185,or60yw70,45,2,manually-cleaned,0.006954399350926798
186,or60yw70,45,3,not-cleaned,0.04063901977462561
187,or60yw70,45,3,semi-automated-cleaning,0.010928737640648093
188,or60yw70,45,3,manually-cleaned,0.0045356241751662064
189,or60yw70,45,4,not-cleaned,0.04141727765968826
190,or60yw70,45,4,semi-automated-cleaning,0.01144873106290082
191,or60yw70,45,4,manually-cleaned,0.005055617597418933
192,or60yw70,45,5,not-cleaned,0.03947079065261604
193,or60yw70,45,5,semi-automated-cleaning,0.009502244055828602
194,or60yw70,45,5,manually-cleaned,0.003109130590346716
195,or60yw70,45,6,not-cleaned,0.039729047151368393
196,or60yw70,45,6,semi-automated-cleaning,0.010018765017390865
197,or60yw70,45,6,manually-cleaned,0.0036256515519089783
198,or60yw70,45,7,not-cleaned,0.040869765202281555
199,or60yw70,45,7,semi-automated-cleaning,0.01090121860549411
200,or60yw70,45,7,manually-cleaned,0.004508105140012224
201,or60yw70,45,8,not-cleaned,0.03977196157766863
202,or60yw70,45,8,semi-automated-cleaning,0.010061679443691105
203,or60yw70,45,8,manually-cleaned,0.0033051938851859646
204,or60yw70,45,9,not-cleaned,0.03722652322505796
205,or60yw70,45,9,semi-automated-cleaning,0.0072579766282705165
206,or60yw70,45,9,manually-cleaned,0.001757720305645774
207,or60yw70,45,10,not-cleaned,0.03949657936126558
208,or60yw70,45,10,semi-automated-cleaning,0.009528032764478138
209,or60yw70,45,10,manually-cleaned,0.004027776441853395
