,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
174,gy6or6,180,9,not-cleaned,0.05018409815925554
175,gy6or6,180,9,semi-automated-cleaning,0.03396663042920395
176,gy6or6,180,9,manually-cleaned,0.0015890636923196234
177,gy6or6,180,10,not-cleaned,0.04952141613407936
178,gy6or6,180,10,semi-automated-cleaning,0.033303948404027756
179,gy6or6,180,10,manually-cleaned,0.00114247311827957
180,gy6or6,45,1,not-cleaned,0.05306105209174277
181,gy6or6,45,1,semi-automated-cleaning,0.036843584361691176
182,gy6or6,45,1,manually-cleaned,0.004447185446614309
183,gy6or6,45,2,not-cleaned,0.05533879797086621
184,gy6or6,45,2,semi-automated-cleaning,0.039121330240814614
185,gy6or6,45,2,manually-cleaned,0.007763610813731939
186,gy6or6,45,3,not-cleaned,0.06202535662976364
187,gy6or6,45,3,semi-automated-cleaning,0.04580788889971205
188,gy6or6,45,3,manually-cleaned,0.013941540215999637
189,gy6or6,45,4,not-cleaned,0.05029694702915826
190,gy6or6,45,4,semi-automated-cleaning,0.034079479299106666
191,gy6or6,45,4,manually-cleaned,0.0032622074309018134
192,gy6or6,45,5,not-cleaned,0.05442999645954075
193,gy6or6,45,5,semi-automated-cleaning,0.038212528729489145
194,gy6or6,45,5,manually-cleaned,0.006448552567895432
195,gy6or6,45,6,not-cleaned,0.05743651169427501
196,gy6or6,45,6,semi-automated-cleaning,0.04121904396422342
197,gy6or6,45,6,manually-cleaned,0.008062617847801575
198,gy6or6,45,7,not-cleaned,0.056836280784496776
199,gy6or6,45,7,semi-automated-cleaning,0.040618813054445174
200,gy6or6,45,7,manually-cleaned,0.007799182066485126
201,gy6or6,45,8,not-cleaned,0.05149230157996784
202,gy6or6,45,8,semi-automated-cleaning,0.035274833849916254
203,gy6or6,45,8,manually-cleaned,0.003837753726665707
204,gy6or6,45,9,not-cleaned,0.055562521604291454
205,gy6or6,45,9,semi-automated-cleaning,0.03934505387423986
206,gy6or6,45,9,manually-cleaned,0.006454512234228811
207,gy6or6,45,10,not-cleaned,0.057976614394503884
208,gy6or6,45,10,semi-automated-cleaning,0.041759146664452296
209,gy6or6,45,10,manually-cleaned,0.008406312018288589
