,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
44,llb3,180,1,manually-cleaned,0.05118700789743931
45,llb3,180,2,not-cleaned,0.3115605448204749
46,llb3,180,2,semi-automated-cleaning,0.28828513332597927
47,llb3,180,2,manually-cleaned,0.04756508062081608
48,llb3,180,3,not-cleaned,0.2722947765394065
49,llb3,180,3,semi-automated-cleaning,0.25065762051151586
50,llb3,180,3,manually-cleaned,0.04027722643569098
51,llb3,180,4,not-cleaned,0.2763132039713898
52,llb3,180,4,semi-automated-cleaning,0.25578516331540047
53,llb3,180,4,manually-cleaned,0.045823688617080145
54,llb3,180,5,not-cleaned,0.27185416135730833
55,llb3,180,5,semi-automated-cleaning,0.2510928237027683
56,llb3,180,5,manually-cleaned,0.0612287386709403
57,llb3,180,6,not-cleaned,0.303481873835491
58,llb3,180,6,semi-automated-cleaning,0.2809553598199869
59,llb3,180,6,manually-cleaned,0.03864911560628558
60,llb3,180,7,not-cleaned,0.28007384730765866
61,llb3,180,7,semi-automated-cleaning,0.2576116323335787
62,llb3,180,7,manually-cleaned,0.05039489897755024
63,llb3,240,1,not-cleaned,0.28063253133674476
64,llb3,240,1,semi-automated-cleaning,0.2586671781950803
65,llb3,240,1,manually-cleaned,0.04350627839245377
66,llb3,240,2,not-cleaned,0.2961536086960815
67,llb3,240,2,semi-automated-cleaning,0.27392812882331546
68,llb3,240,2,manually-cleaned,0.04592424049214613
69,llb3,240,3,not-cleaned,0.2944151196363637
70,llb3,240,3,semi-automated-cleaning,0.2714887928838277
71,llb3,240,3,manually-cleaned,0.06749761343231758
72,llb3,240,4,not-cleaned,0.2659231357682324
73,llb3,240,4,semi-automated-cleaning,0.2452808902926193
74,llb3,240,4,manually-cleaned,0.03517051800666153
75,llb3,240,5,not-cleaned,0.2792244531090213
76,llb3,240,5,semi-automated-cleaning,0.2583587934636824
77,llb3,240,5,manually-cleaned,0.0306761346812229
78,llb3,240,6,not-cleaned,0.2472549310084487
79,llb3,240,6,semi-automated-cleaning,0.22652058383314924
80,llb3,240,6,manually-cleaned,0.035672817198261125
81,llb3,240,7,not-cleaned,0.27571441394606055
82,llb3,240,7,semi-automated-cleaning,0.2552646758899603
83,llb3,240,7,manually-cleaned,0.03270580211963144
84,llb3,120,1,not-cleaned,0.28773206539458157
85,llb3,120,1,semi-automated-cleaning,0.26449849466533787
86,llb3,120,1,manually-cleaned,0.08160675076396415
87,llb3,120,2,not-cleaned,0.30772715381106197
88,llb3,120,2,semi-automated-cleaning,0.28438695188214363
89,llb3,120,2,manually-cleaned,0.07122635146691879
90,llb3,120,3,not-cleaned,0.3033466005233771
91,llb3,120,3,semi-automated-cleaning,0.2796696043887252
92,llb3,120,3,manually-cleaned,0.059545502003553255
93,llb3,120,4,not-cleaned,0.3012845724347677
94,llb3,120,4,semi-automated-cleaning,0.2785172744678401
95,llb3,120,4,manually-cleaned,0.055585105669055224
96,llb3,120,5,not-cleaned,0.30076163701028086
97,llb3,120,5,semi-automated-cleaning,0.27755109745770845
98,llb3,120,5,manually-cleaned,0.060765564976920455
99,llb3,120,6,not-cleaned,0.29704666147659803
100,llb3,120,6,semi-automated-cleaning,0.2735925673298449
101,llb3,120,6,manually-cleaned,0.061157376929220256
102,llb3,120,7,not-cleaned,0.3209829494532055
103,llb3,120,7,semi-automated-cleaning,0.30031091533282606
104,llb3,120,7,manually-cleaned,0.06371833694566054
105,llb3,540,1,not-cleaned,0.2639199793509434
106,llb3,540,1,semi-automated-cleaning,0.24234021447560078
107,llb3,540,1,manually-cleaned,0.020789307373664453
108,llb3,540,2,not-cleaned,0.25044925508689053
109,llb3,540,2,semi-automated-cleaning,0.2295686372383008
110,llb3,540,2,manually-cleaned,0.03684721651447536
111,llb3,540,3,not-cleaned,0.2647295825699894
112,llb3,540,3,semi-automated-cleaning,0.2421209202339875
113,llb3,540,3,manually-cleaned,0.026095355192850014
114,llb3,540,4,not-cleaned,0.2469826980144868
115,llb3,540,4,semi-automated-cleaning,0.2264732335281979
116,llb3,540,4,manually-cleaned,0.02408414449072628
117,llb3,540,5,not-cleaned,0.2684666544367642
118,llb3,540,5,semi-automated-cleaning,0.24732516560812084
119,llb3,540,5,manually-cleaned,0.02393680828158493
120,llb3,540,6,not-cleaned,0.23920379235289485
121,llb3,540,6,semi-automated-cleaning,0.21829359056987357
122,llb3,540,6,manually-cleaned,0.025003072339514678
123,llb3,540,7,not-cleaned,0.24559212410863024
124,llb3,540,7,semi-automated-cleaning,0.2246388965290262
125,llb3,540,7,manually-cleaned,0.027954299854211776
126,llb3,360,1,not-cleaned,0.2677064436916206
127,llb3,360,1,semi-automated-cleaning,0.24668643984976932
128,llb3,360,1,manually-cleaned,0.03253905694345929
129,llb3,360,2,not-cleaned,0.2663631158732622
130,llb3,360,2,semi-automated-cleaning,0.24495503116760384
131,llb3,360,2,manually-cleaned,0.029669309585952455
132,llb3,360,3,not-cleaned,0.26786921928707547
133,llb3,360,3,semi-automated-cleaning,0.24758042374967187
134,llb3,360,3,manually-cleaned,0.032532143335914906
135,llb3,360,4,not-cleaned,0.28563112644773025
136,llb3,360,4,semi-automated-cleaning,0.26395593598910305
137,llb3,360,4,manually-cleaned,0.034698786946985666
138,llb3,360,5,not-cleaned,0.24314501748382558
139,llb3,360,5,semi-automated-cleaning,0.22234362163652335
140,llb3,360,5,manually-cleaned,0.027003133144047016
141,llb3,360,6,not-cleaned,0.2731805209412302
142,llb3,360,6,semi-automated-cleaning,0.25171416547363196
143,llb3,360,6,manually-cleaned,0.037697126969847776
144,llb3,360,7,not-cleaned,0.27189755375864366
145,llb3,360,7,semi-automated-cleaning,0.24969682124063539
146,llb3,360,7,manually-cleaned,0.03698075394170344
147,llb3,480,1,not-cleaned,0.25016303916808513
148,llb3,480,1,semi-automated-cleaning,0.22955375801971623
149,llb3,480,1,manually-cleaned,0.026804427991324
150,llb3,480,2,not-cleaned,0.2795485680878496
151,llb3,480,2,semi-automated-cleaning,0.258418004247348
152,llb3,480,2,manually-cleaned,0.02596399790949732
153,llb3,480,3,not-cleaned,0.25388945193412027
154,llb3,480,3,semi-automated-cleaning,0.2331396141212517
155,llb3,480,3,manually-cleaned,0.03303024038794359
156,llb3,480,4,not-cleaned,0.2732086050673493
157,llb3,480,4,semi-automated-cleaning,0.25158330959629627
158,llb3,480,4,manually-cleaned,0.046331113378325205
159,llb3,480,5,not-cleaned,0.2584374570067945
160,llb3,480,5,semi-automated-cleaning,0.23684434408210148
161,llb3,480,5,manually-cleaned,0.025291015286165435
162,llb3,480,6,not-cleaned,0.26025890692157216
163,llb3,480,6,semi-automated-cleaning,0.24052540782123652
164,llb3,480,6,manually-cleaned,0.02704658869603837
165,llb3,480,7,not-cleaned,0.26513172467033935
166,llb3,480,7,semi-automated-cleaning,0.24386444530625911
167,llb3,480,7,manually-cleaned,0.03364286622597044
168,llb3,300,1,not-cleaned,0.2841003854154422
169,llb3,300,1,semi-automated-cleaning,0.2634113275765162
170,llb3,300,1,manually-cleaned,0.04143394403611906
171,llb3,300,2,not-cleaned,0.26728130787474885
172,llb3,300,2,semi-automated-cleaning,0.24672239187267753
173,llb3,300,2,manually-cleaned,0.03366374533502839
174,llb3,300,3,not-cleaned,0.27761140550435065
175,llb3,300,3,semi-automated-cleaning,0.2554849074942525
176,llb3,300,3,manually-cleaned,0.04063026545928019
177,llb3,300,4,not-cleaned,0.2727544222761324
178,llb3,300,4,semi-automated-cleaning,0.2503496474383338
179,llb3,300,4,manually-cleaned,0.038839086847910785
180,llb3,300,5,not-cleaned,0.28333458082693147
181,llb3,300,5,semi-automated-cleaning,0.26201900451415744
182,llb3,300,5,manually-cleaned,0.03299773706367985
183,llb3,300,6,not-cleaned,0.24403361489179
184,llb3,300,6,semi-automated-cleaning,0.22204208624414262
185,llb3,300,6,manually-cleaned,0.0364681460249435
186,llb3,300,7,not-cleaned,0.2652476005237541
187,llb3,300,7,semi-automated-cleaning,0.24371700507827712
188,llb3,300,7,manually-cleaned,0.03663206623961649
189,llb3,660,1,not-cleaned,0.23904839820025595
190,llb3,660,1,semi-automated-cleaning,0.21704376416039042
191,llb3,660,1,manually-cleaned,0.027333687897582476
192,llb3,660,2,not-cleaned,0.25657191762993803
193,llb3,660,2,semi-automated-cleaning,0.23583560926996155
194,llb3,660,2,manually-cleaned,0.024488087705229263
195,llb3,660,3,not-cleaned,0.24993689526007773
196,llb3,660,3,semi-automated-cleaning,0.22902471479534287
197,llb3,660,3,manually-cleaned,0.02618963454405145
198,llb3,660,4,not-cleaned,0.24316223150195104
199,llb3,660,4,semi-automated-cleaning,0.22310912913848846
200,llb3,660,4,manually-cleaned,0.021011900799298013
201,llb3,660,5,not-cleaned,0.2707580796273289
202,llb3,660,5,semi-automated-cleaning,0.2487111927690003
203,llb3,660,5,manually-cleaned,0.02676948924582664
204,llb3,660,6,not-cleaned,0.24617731579845495
205,llb3,660,6,semi-automated-cleaning,0.2248197883088367
206,llb3,660,6,manually-cleaned,0.021179710787175537
207,llb3,660,7,not-cleaned,0.25405049304527816
208,llb3,660,7,semi-automated-cleaning,0.23336787984621893
209,llb3,660,7,manually-cleaned,0.026990463188582885
