cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,avg_error,animal_id,train_set_dur_ind,hyperparam_expt,hyperparam_val,species
majority_vote,0.9775530562206804,3.419354838709677,0.7615433889184711,3.9461489781915096,30,10,TweetyNet,2.244694377931955,Bird9,0,window_size,88,Bengalese Finch
min_segment_dur,0.9756863114012644,9.064516129032258,0.7045544645634163,10.17598121775648,30,10,TweetyNet,2.4313688598735506,Bird9,0,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9779771140337912,0.935483870967742,0.7793246900759525,1.04846365498922,30,10,TweetyNet,2.202288596620872,Bird9,0,window_size,88,Bengalese Finch
none,0.9752622535881535,11.806451612903226,0.6898336085490289,13.355831059717168,30,10,TweetyNet,2.473774641184645,Bird9,0,window_size,88,Bengalese Finch
majority_vote,0.9813146337523782,2.290322580645161,0.7913987675527745,2.8102104618921397,180,1,TweetyNet,1.8685366247621849,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur,0.9804010008897536,8.129032258064516,0.7491689179550545,8.870583684912189,180,1,TweetyNet,1.959899911024643,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9822294554391054,0.4516129032258064,0.8327327858559846,0.49496618477359,180,1,TweetyNet,1.7770544560894552,Bird9,4,window_size,88,Bengalese Finch
none,0.9794861792030264,9.96774193548387,0.7142349888245254,11.18582796203074,180,1,TweetyNet,2.0513820796973725,Bird9,4,window_size,88,Bengalese Finch
majority_vote,0.9815539552894634,2.096774193548387,0.8163426916595006,2.53457969821133,180,2,TweetyNet,1.8446044710536569,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur,0.9816209459787584,4.483870967741935,0.8234248917093213,4.70059726573254,180,2,TweetyNet,1.8379054021241623,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9825147344130286,0.2580645161290322,0.8645485022686039,0.27239943742577,180,2,TweetyNet,1.7485265586971388,Bird9,4,window_size,88,Bengalese Finch
none,0.9806601668551934,6.354838709677419,0.7789508399939463,7.00310010716325,180,2,TweetyNet,1.9339833144806584,Bird9,4,window_size,88,Bengalese Finch
majority_vote,0.9819657686785996,1.967741935483871,0.8134045128922294,2.40898541590287,180,3,TweetyNet,1.8034231321400247,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur,0.9814724761835688,6.387096774193548,0.7926650071527087,6.92135553228757,180,3,TweetyNet,1.8527523816431304,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9828909746905404,0.4516129032258064,0.8573163104353501,0.48450887920311003,180,3,TweetyNet,1.7109025309459458,Bird9,4,window_size,88,Bengalese Finch
none,0.9805588094542308,8.129032258064516,0.7539180320153299,9.2374268867071,180,3,TweetyNet,1.944119054576932,Bird9,4,window_size,88,Bengalese Finch
majority_vote,0.9819660211753576,1.8064516129032255,0.8181038973380379,2.16386000137406,180,4,TweetyNet,1.8033978824642305,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur,0.9813767377052892,4.193548387096774,0.7957597636980552,4.6142235000533,180,4,TweetyNet,1.8623262294710896,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9827579265031412,0.3870967741935484,0.8581109790748509,0.41486069870222003,180,4,TweetyNet,1.72420734968588,Bird9,4,window_size,88,Bengalese Finch
none,0.9805862010177054,5.870967741935484,0.7605539099092647,6.65563429145023,180,4,TweetyNet,1.941379898229456,Bird9,4,window_size,88,Bengalese Finch
majority_vote,0.9825426259784292,2.161290322580645,0.8318630414095116,2.57326183071177,180,5,TweetyNet,1.7457374021570882,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur,0.9816035710684672,5.032258064516129,0.7991601919399387,5.3672969687487795,180,5,TweetyNet,1.8396428931532705,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.983075554924842,0.4516129032258064,0.8636091707596457,0.47935622240264003,180,5,TweetyNet,1.6924445075158,Bird9,4,window_size,88,Bengalese Finch
none,0.9810706421220544,6.774193548387097,0.77088097565376,7.503096167338601,180,5,TweetyNet,1.8929357877945476,Bird9,4,window_size,88,Bengalese Finch
majority_vote,0.9812783941960124,2.225806451612903,0.8062159849792513,2.6646448747872,180,6,TweetyNet,1.872160580398774,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur,0.9810147789849536,5.064516129032258,0.7959275726647579,5.53772879656795,180,6,TweetyNet,1.898522101504652,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9821124753768684,0.5161290322580645,0.8462629965215938,0.5637610945388201,180,6,TweetyNet,1.78875246231317,Bird9,4,window_size,88,Bengalese Finch
none,0.9801806978040972,6.838709677419355,0.7600407723751007,7.72635856991838,180,6,TweetyNet,1.9819302195902777,Bird9,4,window_size,88,Bengalese Finch
majority_vote,0.9811477683145976,2.870967741935484,0.8032706989947819,3.39756056352766,180,7,TweetyNet,1.885223168540251,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur,0.9809350696552016,4.580645161290323,0.7963925941454401,4.87870128704386,180,7,TweetyNet,1.906493034479828,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9820423524311458,0.5161290322580645,0.8434109849110375,0.62175617276491,180,7,TweetyNet,1.7957647568854207,Bird9,4,window_size,88,Bengalese Finch
none,0.9800404855386536,7.032258064516129,0.759904481032407,7.808172900889231,180,7,TweetyNet,1.995951446134625,Bird9,4,window_size,88,Bengalese Finch
majority_vote,0.981872163939049,1.5806451612903225,0.8357375544052732,1.85922299025082,180,8,TweetyNet,1.812783606095103,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur,0.981216442505336,4.290322580645161,0.8111740230635228,4.58143886516988,180,8,TweetyNet,1.8783557494664092,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9826988209576846,0.3870967741935484,0.8770995174847882,0.41294057581436,180,8,TweetyNet,1.7301179042315429,Bird9,4,window_size,88,Bengalese Finch
none,0.9803897854867004,5.612903225806452,0.7753120189833415,6.19395595518308,180,8,TweetyNet,1.9610214513299584,Bird9,4,window_size,88,Bengalese Finch
majority_vote,0.9825794796804432,1.903225806451613,0.8424653631640789,2.33061402520597,180,9,TweetyNet,1.7420520319556765,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur,0.9819432277123836,5.161290322580645,0.8140110045944166,5.49725034385135,180,9,TweetyNet,1.8056772287616265,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9832821798381044,0.3225806451612903,0.8784154232782077,0.33192399241509,180,9,TweetyNet,1.6717820161895711,Bird9,4,window_size,88,Bengalese Finch
none,0.9812349446428996,6.903225806451613,0.7826599557858721,7.71582573575461,180,9,TweetyNet,1.876505535710038,Bird9,4,window_size,88,Bengalese Finch
majority_vote,0.9810229081362388,2.0,0.8249934901448065,2.34904180597382,180,10,TweetyNet,1.8977091863761064,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur,0.98008471767093,6.387096774193548,0.7872295109227447,7.0196792830941295,180,10,TweetyNet,1.991528232906992,Bird9,4,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9816868159016746,0.4193548387096774,0.8545178227314145,0.45159301783996003,180,10,TweetyNet,1.8313184098325384,Bird9,4,window_size,88,Bengalese Finch
none,0.979420809905494,8.03225806451613,0.7616746635781145,8.99393298674258,180,10,TweetyNet,2.057919009450593,Bird9,4,window_size,88,Bengalese Finch
majority_vote,0.9783968567973378,3.290322580645161,0.7768147672990201,3.87877228853963,45,1,TweetyNet,2.160314320266221,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur,0.9768687987943908,7.838709677419355,0.7335259526625227,8.79229846373961,45,1,TweetyNet,2.313120120560918,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9789540633892164,0.7419354838709677,0.7998362858623398,0.86061970259567,45,1,TweetyNet,2.1045936610783578,Bird9,1,window_size,88,Bengalese Finch
none,0.976317720851812,10.709677419354838,0.7131567262281906,12.170746848311401,45,1,TweetyNet,2.368227914818799,Bird9,1,window_size,88,Bengalese Finch
majority_vote,0.9784131962701156,4.129032258064516,0.7492925223212401,4.68849082098987,45,2,TweetyNet,2.158680372988453,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur,0.9776034476775968,8.35483870967742,0.7153629073911651,9.346044378063551,45,2,TweetyNet,2.239655232240323,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9795493421788852,1.1612903225806452,0.7936897544001792,1.33219276586908,45,2,TweetyNet,2.045065782111466,Bird9,1,window_size,88,Bengalese Finch
none,0.9764898201455984,11.774193548387096,0.6806565165041821,13.24380204104523,45,2,TweetyNet,2.3510179854401514,Bird9,1,window_size,88,Bengalese Finch
majority_vote,0.9779738075401596,2.677419354838709,0.7695889838973752,3.1167747046851604,45,3,TweetyNet,2.202619245984028,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur,0.974824426342404,14.67741935483871,0.679529298184825,16.13501867736771,45,3,TweetyNet,2.517557365759593,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9786390686998392,0.935483870967742,0.7955839426785294,1.05648060112082,45,3,TweetyNet,2.1360931300160924,Bird9,1,window_size,88,Bengalese Finch
none,0.9741591651827248,16.451612903225808,0.6599823841256567,18.233715238689342,45,3,TweetyNet,2.584083481727517,Bird9,1,window_size,88,Bengalese Finch
majority_vote,0.9772460839454976,3.0,0.7221092200485056,3.55256252534609,45,4,TweetyNet,2.275391605450228,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur,0.9752790756714362,11.64516129032258,0.6614980716380812,13.214659872105742,45,4,TweetyNet,2.4720924328563765,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9775857470484108,1.5161290322580645,0.73459600112705,1.7019047797647302,45,4,TweetyNet,2.2414252951589275,Bird9,1,window_size,88,Bengalese Finch
none,0.9749291045548736,13.387096774193548,0.6506111045260883,15.34120080636622,45,4,TweetyNet,2.507089544512653,Bird9,1,window_size,88,Bengalese Finch
majority_vote,0.9789393534958796,2.129032258064516,0.8148305121621604,2.5148030091274,45,5,TweetyNet,2.106064650412054,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur,0.9759769677783604,10.870967741935484,0.7099825332900289,12.35677996484721,45,5,TweetyNet,2.4023032221639484,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9791879626576182,0.6774193548387096,0.8247380071596162,0.79064105709744,45,5,TweetyNet,2.0812037342381795,Bird9,1,window_size,88,Bengalese Finch
none,0.9757283586166212,12.451612903225806,0.7025289675602727,14.22392724207735,45,5,TweetyNet,2.4271641383378784,Bird9,1,window_size,88,Bengalese Finch
majority_vote,0.9751304256923112,3.3548387096774195,0.7103053034095478,3.8153180632211203,45,6,TweetyNet,2.486957430768888,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur,0.9731379241955348,12.67741935483871,0.6660747914873145,13.805235502899748,45,6,TweetyNet,2.68620758044652,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9759153596804964,1.3225806451612905,0.7354915333018,1.41689487243831,45,6,TweetyNet,2.4084640319503525,Bird9,1,window_size,88,Bengalese Finch
none,0.9723529902073488,14.741935483870968,0.645817515814889,16.23054041411266,45,6,TweetyNet,2.764700979265111,Bird9,1,window_size,88,Bengalese Finch
majority_vote,0.9704705825627468,3.774193548387097,0.6217574547345852,4.38594880165726,45,7,TweetyNet,2.9529417437253125,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur,0.9654004050695568,22.41935483870968,0.5298646113464752,25.935432756492983,45,7,TweetyNet,3.459959493044318,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9707881092564904,2.4838709677419355,0.6314976487368763,2.8114753979161797,45,7,TweetyNet,2.921189074350972,Bird9,1,window_size,88,Bengalese Finch
none,0.9650794781371173,23.90322580645161,0.5224807913915501,27.76463954230191,45,7,TweetyNet,3.4920521862882747,Bird9,1,window_size,88,Bengalese Finch
majority_vote,0.9788535472008312,3.096774193548387,0.7849824734216161,3.65498213180473,45,8,TweetyNet,2.114645279916872,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur,0.9767899059907634,8.935483870967742,0.7173863404557898,9.83317654712878,45,8,TweetyNet,2.321009400923657,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9791709824587688,1.1612903225806452,0.7969546740611534,1.3488369999743102,45,8,TweetyNet,2.082901754123123,Bird9,1,window_size,88,Bengalese Finch
none,0.976468977244981,11.096774193548388,0.7078040916080368,12.42362548523156,45,8,TweetyNet,2.353102275501895,Bird9,1,window_size,88,Bengalese Finch
majority_vote,0.9781749729043282,2.4838709677419355,0.7647885139133106,2.88412393077556,45,9,TweetyNet,2.18250270956718,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur,0.9768188635278162,8.096774193548388,0.7205361647090782,8.86917983881579,45,9,TweetyNet,2.3181136472183783,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.978887948560593,0.9032258064516128,0.7918607330109091,0.99965091598974,45,9,TweetyNet,2.1112051439406976,Bird9,1,window_size,88,Bengalese Finch
none,0.9761108930018098,9.903225806451612,0.6978108649354028,11.01376353037157,45,9,TweetyNet,2.3889106998190246,Bird9,1,window_size,88,Bengalese Finch
majority_vote,0.9750201583930634,3.548387096774193,0.7253745435413413,4.24060664724869,45,10,TweetyNet,2.497984160693656,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur,0.972186468567903,12.64516129032258,0.657435538976313,14.172130765092511,45,10,TweetyNet,2.781353143209697,Bird9,1,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.975347452527998,1.096774193548387,0.7359738397678018,1.27850198643011,45,10,TweetyNet,2.4652547472002078,Bird9,1,window_size,88,Bengalese Finch
none,0.9718665359264682,15.419354838709678,0.6485901336841401,17.53472100560518,45,10,TweetyNet,2.813346407353179,Bird9,1,window_size,88,Bengalese Finch
majority_vote,0.9764110704109196,8.047619047619047,0.6448717726004679,7.118018143271369,75,1,TweetyNet,2.3588929589080543,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur,0.9747836874705949,14.19047619047619,0.6203995231838018,13.23205186871525,75,1,TweetyNet,2.521631252940515,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9768450604599443,2.571428571428572,0.6671859806041035,2.38601557521033,75,1,TweetyNet,2.315493954005565,bl26lb16,2,window_size,88,Bengalese Finch
none,0.974370289397874,20.52380952380953,0.6005248112802016,18.921040893275602,75,1,TweetyNet,2.562971060212593,bl26lb16,2,window_size,88,Bengalese Finch
majority_vote,0.9800701498537824,8.19047619047619,0.7169009989276279,7.64246381494964,75,2,TweetyNet,1.992985014621751,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur,0.9781401592985512,14.666666666666666,0.6765798303282645,11.75316740488761,75,2,TweetyNet,2.185984070144875,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9800281599521796,1.238095238095238,0.7384757133830433,1.01737238801351,75,2,TweetyNet,1.9971840047820264,bl26lb16,2,window_size,88,Bengalese Finch
none,0.9781372980495888,22.666666666666668,0.6558795974531932,19.18999831433656,75,2,TweetyNet,2.186270195041118,bl26lb16,2,window_size,88,Bengalese Finch
majority_vote,0.9801952635112884,10.285714285714286,0.667838168123524,10.1698740913202,75,3,TweetyNet,1.9804736488711727,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur,0.9802444314000556,9.095238095238097,0.662603495838563,8.42378928450057,75,3,TweetyNet,1.975556859994432,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9812001796316346,2.238095238095238,0.7035586783198311,2.24673389144268,75,3,TweetyNet,1.879982036836536,bl26lb16,2,window_size,88,Bengalese Finch
none,0.9792437995718763,17.761904761904763,0.6255363141184488,17.31737765693654,75,3,TweetyNet,2.075620042812365,bl26lb16,2,window_size,88,Bengalese Finch
majority_vote,0.9817509530922266,8.19047619047619,0.69835724292292,7.91585081369378,75,4,TweetyNet,1.8249046907773403,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur,0.9819083083608904,8.666666666666666,0.7076475560872758,6.756590403664001,75,4,TweetyNet,1.8091691639109508,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9824574443928142,1.5714285714285714,0.7382341620809263,1.57568823387405,75,4,TweetyNet,1.754255560718576,bl26lb16,2,window_size,88,Bengalese Finch
none,0.9812205636183308,15.80952380952381,0.6709263494984673,13.66242013429746,75,4,TweetyNet,1.8779436381669123,bl26lb16,2,window_size,88,Bengalese Finch
majority_vote,0.980500882770387,8.476190476190476,0.6987617336313514,8.235208283621489,75,5,TweetyNet,1.949911722961295,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur,0.9793965324408056,10.571428571428571,0.6700799137076405,9.84658885743776,75,5,TweetyNet,2.06034675591944,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.981239605553816,1.761904761904762,0.7396928696219469,1.71976662574937,75,5,TweetyNet,1.8760394446184048,bl26lb16,2,window_size,88,Bengalese Finch
none,0.9786544970558194,17.80952380952381,0.6365519431204463,17.04635342009639,75,5,TweetyNet,2.1345502944180583,bl26lb16,2,window_size,88,Bengalese Finch
majority_vote,0.9752291272324396,8.0,0.6439444998426431,8.90047923643935,75,6,TweetyNet,2.4770872767560514,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur,0.9739088829004714,17.61904761904762,0.5997525456590673,17.135458731279527,75,6,TweetyNet,2.6091117099528605,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9756421924915492,4.047619047619048,0.6458101397349573,4.39138792277022,75,6,TweetyNet,2.4357807508450846,bl26lb16,2,window_size,88,Bengalese Finch
none,0.9734958176413622,22.19047619047619,0.5974625241718536,22.4063919252804,75,6,TweetyNet,2.650418235863783,bl26lb16,2,window_size,88,Bengalese Finch
majority_vote,0.9778357111751368,12.238095238095235,0.6361573815706011,11.93919725722484,75,7,TweetyNet,2.216428882486321,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur,0.9785927033223184,9.80952380952381,0.6608259803570758,8.11081723945262,75,7,TweetyNet,2.140729667768171,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9793485423599606,1.9047619047619049,0.6927534483605521,2.28622958273084,75,7,TweetyNet,2.0651457640039395,bl26lb16,2,window_size,88,Bengalese Finch
none,0.977093619456633,20.857142857142858,0.6089772461334129,18.74960014490398,75,7,TweetyNet,2.290638054336702,bl26lb16,2,window_size,88,Bengalese Finch
majority_vote,0.9251752088762164,22.666666666666668,0.4011766804355129,18.87810866305326,75,8,TweetyNet,7.482479112378371,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur,0.9103133322221928,70.76190476190476,0.3353023453529424,57.11880465862219,75,8,TweetyNet,8.96866677778072,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9198916613211964,13.333333333333334,0.3901291825163848,12.81180250535337,75,8,TweetyNet,8.010833867880374,bl26lb16,2,window_size,88,Bengalese Finch
none,0.9155903045167032,92.47619047619048,0.3411844753800381,73.52530648968802,75,8,TweetyNet,8.44096954832968,bl26lb16,2,window_size,88,Bengalese Finch
majority_vote,0.9174742097005064,19.476190476190474,0.4054862231386154,16.87659520845822,75,9,TweetyNet,8.25257902994937,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur,0.9021201604682144,67.95238095238095,0.3359909646977864,53.080689717104214,75,9,TweetyNet,9.78798395317856,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.910971872376106,16.904761904761905,0.3870544937189911,15.696049779598281,75,9,TweetyNet,8.902812762389411,bl26lb16,2,window_size,88,Bengalese Finch
none,0.9085012951061148,82.71428571428571,0.3488228009722909,64.48324244826041,75,9,TweetyNet,9.149870489388524,bl26lb16,2,window_size,88,Bengalese Finch
majority_vote,0.9772414314829104,9.80952380952381,0.659636213852062,9.169572130312579,75,10,TweetyNet,2.275856851708946,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur,0.9763040588130346,15.857142857142858,0.6269359923222557,14.632410485987398,75,10,TweetyNet,2.3695941186965386,bl26lb16,2,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9775333966190974,3.857142857142857,0.6659916083353498,4.28699471813647,75,10,TweetyNet,2.246660338090256,bl26lb16,2,window_size,88,Bengalese Finch
none,0.9760012421876166,22.38095238095238,0.6206481085308733,20.08210362489351,75,10,TweetyNet,2.3998757812383364,bl26lb16,2,window_size,88,Bengalese Finch
majority_vote,0.9839686383386266,5.142857142857143,0.7887406302271888,4.4338213584718,120,1,TweetyNet,1.6031361661373422,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur,0.9828194950088242,6.571428571428571,0.7413670626016374,7.23357947985561,120,1,TweetyNet,1.718050499117585,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9841766652112404,1.0,0.8098412745627064,0.75263482675909,120,1,TweetyNet,1.5823334788759524,bl26lb16,3,window_size,88,Bengalese Finch
none,0.9825971037094354,11.095238095238097,0.7219611892231613,11.18391692466186,120,1,TweetyNet,1.7402896290564571,bl26lb16,3,window_size,88,Bengalese Finch
majority_vote,0.9746022186612764,11.571428571428571,0.5973369046745014,12.00333779045517,120,2,TweetyNet,2.53977813387235,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur,0.9754488509058188,19.904761904761905,0.5952169810760395,21.79760794869663,120,2,TweetyNet,2.45511490941811,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9765706803406607,4.571428571428571,0.6307548259396396,5.0407544337944605,120,2,TweetyNet,2.3429319659339143,bl26lb16,3,window_size,88,Bengalese Finch
none,0.9734820302160624,28.09523809523809,0.5648272300302793,30.681258172169628,120,2,TweetyNet,2.651796978393761,bl26lb16,3,window_size,88,Bengalese Finch
majority_vote,0.9783027673817528,7.047619047619048,0.7015938160563687,6.25383284941866,120,3,TweetyNet,2.1697232618247297,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur,0.9765171139488174,15.047619047619047,0.6671120177554026,11.67459224243167,120,3,TweetyNet,2.348288605118265,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.977860446795218,2.142857142857143,0.7118062925912041,1.63543532000246,120,3,TweetyNet,2.2139553204782003,bl26lb16,3,window_size,88,Bengalese Finch
none,0.9769132903528632,20.904761904761905,0.6567896687095951,17.14049260045125,120,3,TweetyNet,2.308670964713666,bl26lb16,3,window_size,88,Bengalese Finch
majority_vote,0.9735434359797056,9.571428571428571,0.6048222300911623,7.94268507596063,120,4,TweetyNet,2.6456564020294397,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur,0.969846726913864,19.761904761904763,0.5436627231020388,18.207477860276487,120,4,TweetyNet,3.0153273086136023,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9719782309186056,2.857142857142857,0.5889839282334649,2.57877702504093,120,4,TweetyNet,2.802176908139453,bl26lb16,3,window_size,88,Bengalese Finch
none,0.971424670471343,28.428571428571427,0.5557884579428455,25.29010013186017,120,4,TweetyNet,2.8575329528657045,bl26lb16,3,window_size,88,Bengalese Finch
majority_vote,0.9821969596604584,8.095238095238095,0.7159514336858143,7.3413576066024,120,5,TweetyNet,1.780304033954161,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur,0.9819624114278128,6.809523809523809,0.720533368654567,5.27581066195694,120,5,TweetyNet,1.8037588572187069,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9824906352928456,1.3333333333333333,0.7484091276993547,0.99879819981689,120,5,TweetyNet,1.7509364707154362,bl26lb16,3,window_size,88,Bengalese Finch
none,0.9816656934572602,14.285714285714286,0.6889815370533309,12.144293674148091,120,5,TweetyNet,1.833430654273982,bl26lb16,3,window_size,88,Bengalese Finch
majority_vote,0.9824312344310911,4.333333333333333,0.7731567535137742,3.75095088347396,120,6,TweetyNet,1.756876556890874,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur,0.9811709948314344,7.190476190476191,0.7383530034693219,5.37243375235373,120,6,TweetyNet,1.882900516856556,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9825206159527092,1.0952380952380951,0.787697480971405,0.8297184885865,120,6,TweetyNet,1.7479384047290658,bl26lb16,3,window_size,88,Bengalese Finch
none,0.981056926578669,10.904761904761903,0.7247805941419666,8.67414152986102,120,6,TweetyNet,1.8943073421330947,bl26lb16,3,window_size,88,Bengalese Finch
majority_vote,0.9809025804827872,5.857142857142857,0.7619504812978635,5.03665908702435,120,7,TweetyNet,1.9097419517212777,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur,0.980962055805117,8.714285714285714,0.7489626319132612,7.18383950180734,120,7,TweetyNet,1.9037944194883027,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9816273901842496,1.809523809523809,0.7906174268863728,1.64622120516637,120,7,TweetyNet,1.8372609815750285,bl26lb16,3,window_size,88,Bengalese Finch
none,0.9802402154538354,13.238095238095235,0.7252139248385876,10.92133925538886,120,7,TweetyNet,1.975978454616456,bl26lb16,3,window_size,88,Bengalese Finch
majority_vote,0.9825033772568332,6.428571428571429,0.7442008872341261,6.09630675948197,120,8,TweetyNet,1.7496622743166768,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur,0.9822707314804724,6.333333333333333,0.744959063687003,5.10445858567155,120,8,TweetyNet,1.7729268519527608,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9829960525403604,0.6666666666666666,0.7824909577082331,0.48799726995698,120,8,TweetyNet,1.7003947459639623,bl26lb16,3,window_size,88,Bengalese Finch
none,0.9817579216167536,12.238095238095235,0.7106015690797476,10.80729107491189,120,8,TweetyNet,1.824207838324654,bl26lb16,3,window_size,88,Bengalese Finch
majority_vote,0.9834799654210696,7.190476190476191,0.7308362481481709,8.11146749334404,120,9,TweetyNet,1.6520034578930365,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur,0.9833909864924564,10.571428571428571,0.7397955549854741,8.08038681220404,120,9,TweetyNet,1.6609013507543735,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.984398930932848,0.9523809523809524,0.7959966648592943,0.6758899308806,120,9,TweetyNet,1.5601069067151865,bl26lb16,3,window_size,88,Bengalese Finch
none,0.9824774467252936,17.095238095238095,0.679201209196102,15.74331785099559,120,9,TweetyNet,1.752255327470631,bl26lb16,3,window_size,88,Bengalese Finch
majority_vote,0.9807144348613864,4.285714285714286,0.7301506847310066,3.39635945724515,120,10,TweetyNet,1.9285565138613456,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur,0.97859477113357,10.047619047619047,0.6690799016279048,8.878644924025659,120,10,TweetyNet,2.1405228866429926,bl26lb16,3,window_size,88,Bengalese Finch
min_segment_dur_majority_vote,0.9802428591659887,1.1904761904761905,0.7285014695414672,1.02400349257166,120,10,TweetyNet,1.9757140834011144,bl26lb16,3,window_size,88,Bengalese Finch
none,0.9790469311288962,13.714285714285714,0.6696696922727989,11.622397056212531,120,10,TweetyNet,2.095306887110382,bl26lb16,3,window_size,88,Bengalese Finch
majority_vote,0.9849444554357354,3.571428571428572,0.7926374271088096,3.12003036397622,600,1,TweetyNet,1.5055544564264611,bl26lb16,6,window_size,88,Bengalese Finch
