,animal_id,train_set_dur,replicate_num,segmentation,avg_segment_error_rate
160,bl26lb16,180,4,semi-automated-cleaning,0.006343969740982937
161,bl26lb16,180,4,manually-cleaned,0.0007913010786574006
162,bl26lb16,180,5,not-cleaned,0.06387589531347634
163,bl26lb16,180,5,semi-automated-cleaning,0.00869700479652767
164,bl26lb16,180,5,manually-cleaned,0.003144336134202133
165,bl26lb16,180,6,not-cleaned,0.06302160721660627
166,bl26lb16,180,6,semi-automated-cleaning,0.007842716699657604
167,bl26lb16,180,6,manually-cleaned,0.002290048037332067
168,bl26lb16,180,7,not-cleaned,0.0635400372687398
169,bl26lb16,180,7,semi-automated-cleaning,0.008361146751791136
170,bl26lb16,180,7,manually-cleaned,0.0028084780894655987
171,bl26lb16,180,8,not-cleaned,0.06385249286235271
172,bl26lb16,180,8,semi-automated-cleaning,0.008673602345404067
173,bl26lb16,180,8,manually-cleaned,0.0031209336830785293
174,bl26lb16,180,9,not-cleaned,0.062099157547843925
175,bl26lb16,180,9,semi-automated-cleaning,0.0069202670308952515
176,bl26lb16,180,9,manually-cleaned,0.0013675983685697138
177,bl26lb16,180,10,not-cleaned,0.06430293525251668
178,bl26lb16,180,10,semi-automated-cleaning,0.009124044735568012
179,bl26lb16,180,10,manually-cleaned,0.003571376073242475
180,bl26lb16,45,1,not-cleaned,0.06781846782153293
181,bl26lb16,45,1,semi-automated-cleaning,0.012639577304584263
182,bl26lb16,45,1,manually-cleaned,0.00645594105726815
183,bl26lb16,45,2,not-cleaned,0.06769727020728102
184,bl26lb16,45,2,semi-automated-cleaning,0.012518379690332352
185,bl26lb16,45,2,manually-cleaned,0.006270630839487508
186,bl26lb16,45,3,not-cleaned,0.06433644116338359
187,bl26lb16,45,3,semi-automated-cleaning,0.009157550646434929
188,bl26lb16,45,3,manually-cleaned,0.0033844234303175027
189,bl26lb16,45,4,not-cleaned,0.06598157456637803
190,bl26lb16,45,4,semi-automated-cleaning,0.01080268404942936
191,bl26lb16,45,4,manually-cleaned,0.005250015387103822
192,bl26lb16,45,5,not-cleaned,0.06554867413347758
193,bl26lb16,45,5,semi-automated-cleaning,0.010369783616528927
194,bl26lb16,45,5,manually-cleaned,0.00481711495420339
195,bl26lb16,45,6,not-cleaned,0.06435136795362742
196,bl26lb16,45,6,semi-automated-cleaning,0.009538777802979112
197,bl26lb16,45,6,manually-cleaned,0.004133843954241302
198,bl26lb16,45,7,not-cleaned,0.06819049683686261
199,bl26lb16,45,7,semi-automated-cleaning,0.013011606319913943
200,bl26lb16,45,7,manually-cleaned,0.007458937657588407
201,bl26lb16,45,8,not-cleaned,0.06573986769349706
202,bl26lb16,45,8,semi-automated-cleaning,0.010560977176548384
203,bl26lb16,45,8,manually-cleaned,0.004787849960430961
204,bl26lb16,45,9,not-cleaned,0.06514054697217586
205,bl26lb16,45,9,semi-automated-cleaning,0.009961656455227194
206,bl26lb16,45,9,manually-cleaned,0.004408987792901657
207,bl26lb16,45,10,not-cleaned,0.07094247469597471
208,bl26lb16,45,10,semi-automated-cleaning,0.01576358417902605
209,bl26lb16,45,10,manually-cleaned,0.010621424547899199
