,cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind,Species,Post-processing
1418,min_segment_dur_majority_vote,0.976893005813224,2.586206896551724,0.5289892878713233,4.77507051033893,75,5,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_5/StandardizeSpect,0.02,2.310699418677597,gr41rd51,2,Bengalese Finches,with
1419,none,0.9751587145771544,18.06896551724138,0.4689415384011466,33.63642180890819,75,5,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_5/StandardizeSpect,0.02,2.484128542284547,gr41rd51,2,Bengalese Finches,without
1422,min_segment_dur_majority_vote,0.978043019432615,1.9655172413793105,0.5338232778306216,3.76364292038711,75,6,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_6/StandardizeSpect,0.02,2.1956980567385043,gr41rd51,2,Bengalese Finches,with
1423,none,0.977319508123016,11.137931034482758,0.4784176282741587,20.96034834167157,75,6,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_6/StandardizeSpect,0.02,2.2680491876983955,gr41rd51,2,Bengalese Finches,without
1426,min_segment_dur_majority_vote,0.9777783713913376,2.0689655172413794,0.5713598751601142,3.84210476431823,75,7,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_7/StandardizeSpect,0.02,2.2221628608662503,gr41rd51,2,Bengalese Finches,with
1427,none,0.9776015855202684,12.241379310344827,0.5351827636228801,23.351233471315087,75,7,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_7/StandardizeSpect,0.02,2.239841447973145,gr41rd51,2,Bengalese Finches,without
1430,min_segment_dur_majority_vote,0.9798477596656492,2.413793103448276,0.5645075738466245,4.75448443944736,75,8,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_8/StandardizeSpect,0.02,2.0152240334350813,gr41rd51,2,Bengalese Finches,with
1431,none,0.9781718515007228,14.10344827586207,0.4962779845802866,26.87249858869254,75,8,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_8/StandardizeSpect,0.02,2.182814849927728,gr41rd51,2,Bengalese Finches,without
1434,min_segment_dur_majority_vote,0.9783602315435098,1.9310344827586208,0.5962231176324396,3.3681702889418,75,9,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_9/StandardizeSpect,0.02,2.1639768456490183,gr41rd51,2,Bengalese Finches,with
1435,none,0.9762021008944302,13.379310344827584,0.5257124752629857,24.801311368215657,75,9,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_9/StandardizeSpect,0.02,2.379789910556984,gr41rd51,2,Bengalese Finches,without
1438,min_segment_dur_majority_vote,0.9764770413558058,2.5517241379310347,0.5512610971730644,4.79413013954525,75,10,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_10/StandardizeSpect,0.02,2.352295864419418,gr41rd51,2,Bengalese Finches,with
1439,none,0.9731822967275272,20.448275862068964,0.4787942120767776,39.21692122724954,75,10,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_75s/replicate_10/StandardizeSpect,0.02,2.681770327247268,gr41rd51,2,Bengalese Finches,without
1442,min_segment_dur_majority_vote,0.9815229835505628,1.5517241379310345,0.6280322161016443,2.8414729436198,120,1,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_1/StandardizeSpect,0.02,1.8477016449437331,gr41rd51,3,Bengalese Finches,with
1443,none,0.9806067321765648,10.482758620689657,0.5791195402367078,20.0931091534307,120,1,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_1/StandardizeSpect,0.02,1.93932678234352,gr41rd51,3,Bengalese Finches,without
1446,min_segment_dur_majority_vote,0.979011724873845,1.862068965517241,0.5321548325795902,3.4737205115345304,120,2,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_2/StandardizeSpect,0.02,2.0988275126154976,gr41rd51,3,Bengalese Finches,with
1447,none,0.9784868706679436,12.758620689655173,0.5257262155893625,23.11239303445921,120,2,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_2/StandardizeSpect,0.02,2.1513129332056518,gr41rd51,3,Bengalese Finches,without
1450,min_segment_dur_majority_vote,0.9775758061500932,2.103448275862069,0.5629199845841245,3.98362158435222,120,3,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_3/StandardizeSpect,0.02,2.2424193849906904,gr41rd51,3,Bengalese Finches,with
1451,none,0.9782218868943148,12.448275862068966,0.5513236521621878,24.02947796195356,120,3,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_3/StandardizeSpect,0.02,2.1778113105685226,gr41rd51,3,Bengalese Finches,without
1454,min_segment_dur_majority_vote,0.9818854808144634,1.5517241379310345,0.6059298086615599,2.75279643390873,120,4,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_4/StandardizeSpect,0.02,1.811451918553664,gr41rd51,3,Bengalese Finches,with
1455,none,0.9810657346292108,11.448275862068966,0.5604004435071906,20.71102325809927,120,4,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_4/StandardizeSpect,0.02,1.893426537078935,gr41rd51,3,Bengalese Finches,without
1458,min_segment_dur_majority_vote,0.9805853850486016,1.6551724137931034,0.628634000189686,2.96265655943264,120,5,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_5/StandardizeSpect,0.02,1.94146149513984,gr41rd51,3,Bengalese Finches,with
1459,none,0.9786468404910394,9.137931034482758,0.5489323251429785,16.45404821920076,120,5,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_5/StandardizeSpect,0.02,2.135315950896055,gr41rd51,3,Bengalese Finches,without
1462,min_segment_dur_majority_vote,0.9787272215564186,2.5517241379310347,0.4880619826219697,4.84859952713536,120,6,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_6/StandardizeSpect,0.02,2.127277844358144,gr41rd51,3,Bengalese Finches,with
1463,none,0.9776741196895928,16.517241379310345,0.4934648133266334,30.26193033632894,120,6,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_6/StandardizeSpect,0.02,2.2325880310407165,gr41rd51,3,Bengalese Finches,without
1466,min_segment_dur_majority_vote,0.980651697195661,1.793103448275862,0.5763458400841475,3.39464385890747,120,7,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_7/StandardizeSpect,0.02,1.9348302804338968,gr41rd51,3,Bengalese Finches,with
1467,none,0.978682279072358,11.137931034482758,0.4935713984678719,20.224220271260172,120,7,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_7/StandardizeSpect,0.02,2.1317720927641948,gr41rd51,3,Bengalese Finches,without
1470,min_segment_dur_majority_vote,0.9823099908465596,1.6896551724137931,0.6390611981841198,2.95874414287539,120,8,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_8/StandardizeSpect,0.02,1.7690009153440545,gr41rd51,3,Bengalese Finches,with
1471,none,0.9810452963716628,12.517241379310343,0.5795991278955803,22.47786897357734,120,8,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_8/StandardizeSpect,0.02,1.8954703628337064,gr41rd51,3,Bengalese Finches,without
1474,min_segment_dur_majority_vote,0.9810911577320864,1.5862068965517242,0.5693564874402387,2.95243324125588,120,9,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_9/StandardizeSpect,0.02,1.8908842267913677,gr41rd51,3,Bengalese Finches,with
1475,none,0.9808195709729728,10.10344827586207,0.5351155237312387,19.38762065364564,120,9,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_9/StandardizeSpect,0.02,1.9180429027027324,gr41rd51,3,Bengalese Finches,without
1478,min_segment_dur_majority_vote,0.9803519559031786,1.4827586206896552,0.6229981773513361,2.7321837546819,120,10,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_10/StandardizeSpect,0.02,1.964804409682141,gr41rd51,3,Bengalese Finches,with
1479,none,0.9795063424361852,9.10344827586207,0.596920345797532,17.43645837097371,120,10,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_120s/replicate_10/StandardizeSpect,0.02,2.0493657563814938,gr41rd51,3,Bengalese Finches,without
1482,min_segment_dur_majority_vote,0.9829984868646604,1.5172413793103448,0.623934834267209,2.8091099196536398,600,1,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_1/StandardizeSpect,0.02,1.7001513135339708,gr41rd51,12,Bengalese Finches,with
1483,none,0.9818955346690508,9.413793103448276,0.5522981809676759,16.4304378045028,600,1,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_1/StandardizeSpect,0.02,1.8104465330949224,gr41rd51,12,Bengalese Finches,without
1486,min_segment_dur_majority_vote,0.983683617989506,1.5172413793103448,0.6158882406422275,2.71910461307371,600,2,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_2/StandardizeSpect,0.02,1.6316382010494013,gr41rd51,12,Bengalese Finches,with
1487,none,0.9842847720441402,7.0,0.6025047865750041,12.7451966394882,600,2,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_2/StandardizeSpect,0.02,1.5715227955859778,gr41rd51,12,Bengalese Finches,without
1490,min_segment_dur_majority_vote,0.985091777587913,1.0689655172413792,0.6651709934172442,2.10518654925231,600,3,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_3/StandardizeSpect,0.02,1.4908222412087002,gr41rd51,12,Bengalese Finches,with
1491,none,0.983346570072562,8.03448275862069,0.5839388850948609,14.575582697157119,600,3,TweetyNet,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/config_BFSongRepository_gr41rd51_learncurve.toml,data/BFSongRepository/learncurve/gr41rd51/has_notmat_gaps_cleaned_prep_210521_212334.csv,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gr41rd51/results_210521_213108/train_dur_600s/replicate_3/StandardizeSpect,0.02,1.6653429927437902,gr41rd51,12,Bengalese Finches,without
